RC3-before,,
wcAi,Distortion,1st Ord Diff
246585.54,170.14,0.03
246624.06,170.33,0.19
246669.26,170.36,0.03
246714.59,170.48,0.12
246759.92,170.61,0.13
246805.25,170.75,0.14
246850.46,170.78,0.03
246895.7,170.82,0.04
246940.94,170.85,0.03
246986.18,170.91,0.06
247031.35,170.9,-0.01
247076.66,170.98,0.08
247121.8,170.93,-0.05
247166.96,170.89,-0.04
247212.21,170.93,0.04
247257.41,170.9,-0.03
247302.58,170.84,-0.06
247347.82,170.88,0.04
247392.97,170.81,-0.07
247438.3,170.93,0.12
247483.48,170.86,-0.07
247528.62,170.79,-0.07
247570.91,170.79,0
247616.27,170.92,0.13
247661.36,170.81,-0.11
247706.65,170.88,0.07
247751.87,170.88,0
247797.21,170.96,0.08
247842.4,170.91,-0.05
247887.76,171.01,0.1
247932.87,170.9,-0.11
247978.21,170.97,0.07
248023.36,170.96,-0.01
248068.76,171.12,0.16
248113.95,171.09,-0.03
248159.3,171.22,0.13
248204.52,171.17,-0.05
248249.85,171.29,0.12
248295.09,171.3,0.01
248340.47,171.45,0.15
248385.66,171.41,-0.04
248431.04,171.53,0.12
248476.24,171.52,-0.01
248521.48,171.53,0.01
248566.71,171.54,0.01
248612.07,171.7,0.16
248657.32,172.19,0.49
248702.61,172.65,0.46
248747.87,173.03,0.38
248793.21,173.22,0.19
248838.4,173.17,-0.05
248883.7,173.23,0.06
248928.94,173.24,0.01
248974.28,173.34,0.1
249001.58,174.19,0.85
249004.13,174.08,-0.11
249019.54,173.45,-0.63
249064.83,173.51,0.06
249110.12,173.56,0.05
249155.38,173.65,0.09
249200.65,173.83,0.18
249245.92,173.92,0.09
249291.23,174.06,0.14
249336.62,174.21,0.15
249381.92,174.33,0.12
249427.31,174.58,0.25
249459.73,174.72,0.14
249472.62,174.77,0.05
249518.07,174.92,0.15
249563.35,175,0.08
249608.69,175.12,0.12
249654.07,175.26,0.14
249699.3,175.28,0.02
249744.71,175.45,0.17
249790.07,175.57,0.12
249835.44,175.71,0.14
249864.45,175.83,0.12
249909.71,175.93,0.1
249954.93,176.02,0.09
250000.25,176.17,0.15
250045.54,176.21,0.04
250090.86,176.31,0.1
250135.97,176.34,0.03
250181.38,176.47,0.13
250226.61,176.47,-2.91E-11
250271.96,176.6,0.13
250317.21,176.65,0.05
250362.65,176.87,0.22
250407.95,176.92,0.05
250453.3,177.03,0.11
250498.58,177.09,0.06
250544,177.28,0.19
250589.25,177.34,0.06
250634.62,177.47,0.13
250679.86,177.58,0.11
250725.24,177.68,0.1
250770.49,177.64,-0.04
250795.53,177.73,0.09
250815.94,177.82,0.09
250861.16,177.81,-0.01
250906.43,177.86,0.05
250951.66,177.9,0.04
250996.89,177.9,2.91E-11
251042.11,177.87,-0.03
251087.42,177.91,0.04
251132.61,177.86,-0.05
251177.86,177.86,0
251223.03,177.85,-0.01
251268.3,177.85,-2.91E-11
251313.51,177.86,0.01
251358.72,177.87,0.01
251403.83,177.83,-0.04
251449.07,177.91,0.08
251494.22,177.85,-0.06
251539.44,177.85,0
251584.58,177.74,-0.11
251629.68,177.6,-0.14
251674.83,177.53,-0.07
251720.09,177.57,0.04
251765.33,177.65,0.08
251810.57,177.81,0.16
251844.07,177.38,-0.43
251855.77,177.86,0.48
251865.31,178.82,0.96
251901.05,178,-0.82
251946.35,178.18,0.18
251974.29,178.28,0.1
252019.61,178.45,0.17
252064.76,178.44,-0.01
252110.02,178.53,0.09
252155.22,178.55,0.02
252172.42,180.51,1.96
252183.67,161.82,-18.69
252200.64,133.61,-28.21
252245.76,133.56,-0.05
252290.95,133.57,0.01
252336.11,133.55,-0.02
252381.33,133.5,-0.05
252426.6,133.5,0
252471.89,133.54,0.04
252517.12,133.51,-0.03
252562.37,133.5,-0.01
252607.51,133.34,-0.16
252652.79,133.3,-0.04
252698.06,133.37,0.07
252743.35,133.38,0.01
252788.65,133.4,0.02
252834.01,147.66,14.26
252865.14,133.5,-14.16
252910.53,133.59,0.09
252955.73,133.61,0.02
253001.07,133.65,0.04
253046.36,133.8,0.15
253091.71,133.88,0.08
253136.94,133.81,-0.07
253182.31,133.91,0.1
253227.57,133.92,0.01
253272.89,134.13,0.21
253318.17,134.18,0.05
253363.44,134.21,0.03
253408.75,134.25,0.04
253454.02,134.27,0.02
253499.25,134.21,-0.06
253544.55,134.22,0.01
253589.81,134.2,-0.02
253635.24,134.32,0.12
253640.01,126.97,-7.35
253680.69,166.92,39.95
253693.78,179.78,12.86
253732.75,179.83,0.05
253778.04,180,0.17
253823.31,180.2,0.2
253868.63,180.3,0.1
253899.76,181.89,1.59
253913.91,180.35,-1.54
253959.19,180.4,0.05
254004.57,180.52,0.12
254049.95,180.69,0.17
254095.26,180.82,0.13
254140.59,180.96,0.14
254185.98,181.13,0.17
254231.35,181.31,0.18
254276.71,181.41,0.1
254319.95,181.62,0.21
254365.26,181.85,0.23
254410.59,181.9,0.05
254455.96,182.03,0.13
254491.1,182.09,0.06
254536.5,182.22,0.13
254581.87,182.34,0.12
254627.23,182.43,0.09
254654.54,182.53,0.1
254680.67,182.51,-0.02
254725.96,182.55,0.04
254771.3,182.61,0.06
254798.03,182.57,-0.04
254823.65,182.63,0.06
254868.88,182.59,-0.04
254914.21,182.66,0.07
254959.55,182.73,0.07
255004.82,182.79,0.06
255050.12,182.82,0.03
255095.46,182.9,0.08
255140.74,182.93,0.03
255186.05,182.97,0.04
255231.29,182.92,-0.05
255276.6,182.95,0.03
255321.9,183.01,0.06
255367.24,183.11,0.1
255412.62,183.23,0.12
255457.96,183.33,0.1
255503.25,183.36,0.03
255535.61,183.43,0.07
255580.82,183.41,-0.02
255626.21,183.57,0.16
255671.47,183.58,0.01
255716.71,183.59,0.01
255762.04,183.7,0.11
255807.36,183.76,0.06
255852.62,183.76,2.91E-11
255897.96,183.8,0.04
255943.28,183.87,0.07
255988.6,183.9,0.03
256033.9,183.96,0.06
256079.24,184.06,0.1
256124.56,184.06,0
256169.82,184.15,0.09
256215.06,184.16,0.01
256260.37,184.21,0.05
256305.72,184.29,0.08
256351.01,184.42,0.13
256379.01,184.48,0.06
256424.34,184.62,0.14
256469.6,184.64,0.02
256514.96,184.8,0.16
256560.28,184.88,0.08
256605.66,185.02,0.14
256650.96,185.08,0.06
256696.3,185.17,0.09
256741.61,185.26,0.09
256786.98,185.39,0.13
256832.07,185.32,-0.07
256867.89,185.58,0.26
256877.46,185.51,-0.07
256922.81,185.69,0.18
256968.14,185.82,0.13
257013.46,185.97,0.15
257058.78,186.09,0.12
257104.1,186.32,0.23
257149.52,186.61,0.29
257194.85,186.85,0.24
257240.18,187.05,0.2
257285.47,187.28,0.23
257330.8,187.65,0.37
257376.11,187.99,0.34
257421.47,188.33,0.34
257466.79,188.62,0.29
257512.18,188.97,0.35
257557.43,189.13,0.16
257602.7,189.4,0.27
257647.98,189.66,0.26
257674.68,189.77,0.11
257719.98,190,0.23
257765.32,190.27,0.27
257810.56,190.41,0.14
257855.91,190.67,0.26
257901.21,190.87,0.2
257946.59,191.16,0.29
257991.88,191.35,0.19
258037.22,191.58,0.23
258082.57,191.9,0.32
258127.84,192.25,0.35
258173.04,192.49,0.24
258218.42,192.71,0.22
258263.74,192.84,0.13
258309.08,193.02,0.18
258321.52,193.08,0.06
258354.44,193.25,0.17
258399.82,193.44,0.19
258445.22,193.63,0.19
258490.6,193.87,0.24
258535.97,194.03,0.16
258581.43,194.29,0.26
258626.74,194.43,0.14
258672.14,194.69,0.26
258717.43,194.83,0.14
258762.79,195.01,0.18
258808.1,195.16,0.15
258853.44,195.35,0.19
258898.76,195.52,0.17
258943.99,195.69,0.17
258989.28,195.79,0.1
259034.7,196.07,0.28
259080.04,196.27,0.2
259125.35,196.45,0.18
259156.89,196.58,0.13
259202.25,196.78,0.2
259247.48,196.84,0.06
259292.83,197.05,0.21
259338.2,197.27,0.22
259383.58,197.48,0.21
259428.75,197.54,0.06
259473.98,197.66,0.12
259519.03,197.73,0.07
259564.23,197.87,0.14
259609.37,197.83,-0.04
259654.61,197.93,0.1
259699.87,198,0.07
259734.82,198.1,0.1
259745.2,198.13,0.03
259754.18,199.7,1.57
259780.7,198.35,-1.35
259781.51,198.36,0.01
259786.18,198.4,0.04
259826.18,198.61,0.21
259871.51,198.79,0.18
259884.87,198.82,0.03
259889.23,198.83,0.01
259916.82,198.9,0.07
259959.54,198.97,0.07
260004.75,198.99,0.02
260049.93,198.99,0
260095.19,199.07,0.08
260140.42,199.14,0.07
260167.87,197.68,-1.46
260185.73,199.19,1.51
260217.42,199.32,0.13
260262.69,199.43,0.11
260294.08,199.43,0
260339.37,199.56,0.13
260384.68,199.64,0.08
260429.93,199.74,0.1
260475.08,199.76,0.02
260520.42,199.98,0.22
260565.82,200.18,0.2
260611.12,200.21,0.03
260656.56,200.41,0.2
260701.87,200.52,0.11
260719.36,197.55,-2.97
260728.67,195.97,-1.58
260747.07,200.54,4.57
260792.34,200.59,0.05
260837.47,200.51,-0.08
260882.85,200.67,0.16
260913.19,200.01,-0.66
260918.87,200.64,0.63
260932.87,203.12,2.48
260964.17,200.77,-2.35
261009.45,200.92,0.15
261054.6,200.89,-0.03
261099.77,200.98,0.09
261144.93,201.02,0.04
261190.25,201.17,0.15
261235.39,201.15,-0.02
261280.65,201.24,0.09
261325.8,201.26,0.02
261371.06,201.36,0.1
261416.23,201.35,-0.01
261461.47,201.41,0.06
261506.61,201.34,-0.07
261551.87,201.44,0.1
261597.01,201.4,-0.04
261642.25,201.43,0.03
261687.39,201.41,-0.02
261732.59,201.44,0.03
261777.77,201.41,-0.03
261823.03,201.41,0
261868.26,201.41,0
261913.62,201.5,0.09
261958.82,201.46,-0.04
262004.08,201.46,-2.91E-11
262049.23,201.39,-0.07
262094.51,201.45,0.06
262118.32,201.48,0.03
262163.64,201.59,0.11
262208.9,201.69,0.1
262254.15,201.72,0.03
262299.33,201.73,0.01
262344.71,201.83,0.1
262389.95,201.84,0.01
262435.33,201.96,0.12
262480.56,201.96,0
262525.95,202.09,0.13
262571.27,202.15,0.06
262616.51,202.15,0
262661.79,202.19,0.04
262707.13,202.25,0.06
262716.93,202.23,-0.02
262752.33,202.18,-0.05
262797.67,202.29,0.11
262822.81,202.34,0.05
262857.06,206.53,4.19
262864.8,203.66,-2.87
262868.14,202.43,-1.23
262875.95,199.53,-2.9
262884.8,196.25,-3.28
262913.35,202.48,6.23
262958.68,202.61,0.13
263004.01,202.73,0.12
263049.35,202.81,0.08
263087.58,202.9,0.09
263094.7,202.92,0.02
263118.77,205.18,2.26
263140.29,203.25,-1.93
263146.85,200.25,-3
263168.72,203.45,3.2
263214.06,203.53,0.08
263259.25,203.53,5.82E-11
263304.48,203.58,0.05
263349.64,203.54,-0.04
263394.85,203.59,0.05
263439.95,203.5,-0.09
263485.22,203.55,0.05
263530.42,203.51,-0.04
263575.68,203.56,0.05
263620.88,203.56,0
263666.22,203.65,0.09
263711.41,203.65,0
263756.69,203.7,0.05
263801.87,203.69,-0.01
263847.19,203.81,0.12
263892.44,203.84,0.03
263937.74,203.91,0.07
263983.06,203.99,0.08
264028.42,204.08,0.09
264073.77,204.25,0.17
264093.87,204.25,0
264110.76,204.29,0.04
264142.07,204.36,0.07
264187.35,204.42,0.06
264232.7,204.55,0.13
264277.94,204.65,0.1
264323.2,204.72,0.07
264368.52,204.74,0.02
264413.76,204.75,0.01
264459,204.77,0.02
264504.18,204.78,0.01
264536.36,205.85,1.07
264549.36,204.77,-1.08
264557.24,204,-0.77
264594.48,204.72,0.72
264639.72,204.73,0.01
264684.9,204.7,-0.03
264730,204.63,-0.07
264775.22,204.6,-0.03
264820.4,204.55,-0.05
264865.42,204.44,-0.11
264910.42,204.3,-0.14
264955.44,204.12,-0.18
264981.01,204.11,-0.01
265026.21,204.06,-0.05
265071.4,204.05,-0.01
265116.68,204.07,0.02
265156.94,204.15,0.08
265202.2,204.18,0.03
265247.45,204.19,0.01
265292.64,204.11,-0.08
265337.76,204.07,-0.04
265382.94,204.01,-0.06
265428.13,203.94,-0.07
265473.39,203.97,0.03
265518.59,203.87,-0.1
265563.71,203.8,-0.07
265608.94,203.77,-0.03
265654.14,203.68,-0.09
265699.34,203.64,-0.04
265744.57,203.6,-0.04
265789.81,203.57,-0.03
265835,203.55,-0.02
265880.07,203.57,0.02
265891.15,202.77,-0.8
265920.3,203.6,0.83
265946.42,204.45,0.85
265951.71,203.46,-0.99
265965.64,203.68,0.22
265976.15,203.7,0.02
266021.47,203.72,0.02
266066.55,203.53,-0.19
266111.89,203.6,0.07
266157,203.41,-0.19
266202.27,203.42,0.01
266247.48,203.37,-0.05
266292.75,203.38,0.01
266337.93,203.32,-0.06
266383.25,203.36,0.04
266428.6,203.44,0.08
266473.94,203.55,0.11
266519.21,203.56,0.01
266564.55,203.64,0.08
266609.93,203.74,0.1
266655.31,203.83,0.09
266700.65,203.94,0.11
266746.02,204.05,0.11
266791.43,204.19,0.14
266836.86,204.35,0.16
266882.25,204.48,0.13
266927.67,204.61,0.13
266972.85,204.51,-0.1
267018.2,204.6,0.09
267063.51,204.62,0.02
267108.96,204.77,0.15
267154.13,204.66,-0.11
267199.47,204.69,0.03
267244.81,204.76,0.07
267290.18,204.83,0.07
267325.12,204.89,0.06
267335.55,204.91,0.02
267380.98,205.09,0.18
267426.4,205.22,0.13
267471.82,205.36,0.14
267517.13,205.38,0.02
267562.55,205.51,0.13
267607.9,205.6,0.09
267653.3,205.72,0.12
267697.85,205.72,0
267743.16,205.76,0.04
267771.69,205.81,0.05
267788.39,205.84,0.03
267833.78,205.96,0.12
267879.17,206.07,0.11
267924.58,206.22,0.15
267969.97,206.38,0.16
268012.71,206.47,0.09
268058.11,206.62,0.15
268103.53,206.77,0.15
268131.98,206.81,0.04
268177.41,206.99,0.18
268222.87,207.09,0.1
268268.21,207.18,0.09
268297.34,207.18,5.82E-11
268342.68,207.26,0.08
268388.04,207.33,0.07
268433.4,207.43,0.1
268478.77,207.53,0.1
268524.13,207.61,0.08
268569.44,207.68,0.07
268614.78,207.76,0.08
268660.13,207.84,0.08
268705.52,207.98,0.14
268731.51,207.22,-0.76
268750.92,208.14,0.92
268796.28,208.25,0.11
268841.71,208.38,0.13
268887.06,208.55,0.17
268932.48,208.68,0.13
268977.89,208.82,0.14
269023.33,208.99,0.17
269068.63,209.17,0.18
269113.84,209.3,0.13
269159.1,209.38,0.08
269204.48,209.5,0.12
269249.81,209.57,0.07
269295.17,209.69,0.12
269340.45,209.69,0
269385.81,209.8,0.11
269431.11,209.83,0.03
269476.53,209.97,0.14
269521.96,210.14,0.17
269567.31,210.34,0.2
269612.7,210.49,0.15
269657.96,210.55,0.06
269682.42,210.61,0.06
269703.37,210.66,0.05
269748.72,210.8,0.14
269794.11,210.99,0.19
269839.5,211.16,0.17
269884.9,211.28,0.12
269930.28,211.44,0.16
269975.69,211.61,0.17
270014.86,211.73,0.12
270021.04,211.75,0.02
270066.53,212.01,0.26
270111.98,212.21,0.2
270157.33,212.34,0.13
270202.66,212.5,0.16
270239.68,211.6,-0.9
270247.92,212.66,1.06
270293.28,212.83,0.17
270338.69,213,0.17
270383.98,213.17,0.17
270429.19,213.2,0.03
270474.6,213.34,0.14
270517.97,213.42,0.08
270523.78,213.44,0.02
270569.08,213.58,0.14
270614.37,213.63,0.05
270659.75,213.76,0.13
270705.15,213.92,0.16
270750.49,213.96,0.04
270795.71,214.02,0.06
270841.08,214.15,0.13
270886.45,214.28,0.13
270931.88,214.46,0.18
270977.09,214.42,-0.04
271022.52,214.51,0.09
271067.95,214.71,0.2
271113.21,214.79,0.08
271158.4,214.86,0.07
271195.53,214.81,-0.05
271203.16,214.85,0.04
271246.23,215.06,0.21
271291.54,215.13,0.07
271336.8,215.23,0.1
271382.24,215.42,0.19
271427.49,215.56,0.14
271452.5,217.33,1.77
271472.81,215.64,-1.69
271518.16,215.83,0.19
271563.47,215.97,0.14
271608.88,216.11,0.14
271654.23,216.31,0.2
271699.57,216.53,0.22
271744.79,216.67,0.14
271789.65,216.77,0.1
271835.08,216.96,0.19
271880.37,217.13,0.17
271925.76,217.31,0.18
271971.06,217.44,0.13
272015.7,217.49,0.05
272060.96,217.59,0.1
272106.39,217.79,0.2
272151.86,218.05,0.26
272197.15,218.12,0.07
272242.49,218.19,0.07
272287.79,218.39,0.2
272333.02,218.42,0.03
272378.41,218.59,0.17
272423.7,218.72,0.13
272449.18,218.74,0.02
272468.92,218.76,0.02
272514.23,218.91,0.15
272559.59,219.05,0.14
272594.94,216.26,-2.79
272605.04,219.22,2.96
272614.76,215.55,-3.67
272650.36,219.26,3.71
272695.72,219.36,0.1
272741.04,219.43,0.07
272786.36,219.41,-0.02
272831.84,219.58,0.17
272877.1,219.63,0.05
272922.42,219.7,0.07
272967.81,219.84,0.14
273013.17,219.96,0.12
273058.54,220.04,0.08
273103.86,220.23,0.19
273149.2,220.34,0.11
273194.04,220.5,0.16
273239.45,220.65,0.15
273284.79,220.76,0.11
273330.09,220.83,0.07
273375.4,220.91,0.08
273420.68,221.03,0.12
273466.02,221.2,0.17
273511.43,221.38,0.18
273556.48,221.52,0.14
273601.82,221.68,0.16
273647.22,221.82,0.14
273692.58,221.97,0.15
273737.96,222.12,0.15
273783.18,222.33,0.21
273828.55,222.46,0.13
273873.9,222.58,0.12
273919.16,222.58,-5.82E-11
273964.57,222.74,0.16
274009.75,222.91,0.17
274055.13,223.08,0.17
274100.52,223.24,0.16
274145.92,223.35,0.11
274191.29,223.46,0.11
274236.69,223.59,0.13
274281.92,223.63,0.04
274327.26,223.8,0.17
274372.5,223.92,0.12
274417.82,224.11,0.19
274458.45,224.32,0.21
274503.45,224.44,0.12
274548.72,224.44,-5.82E-11
274594.12,224.57,0.13
274639.49,224.82,0.25
274684.67,224.81,-0.01
274729.89,224.93,0.12
274775.07,224.98,0.05
274820.29,225.01,0.03
274865.52,224.99,-0.02
274910.77,225.07,0.08
274955.99,225.07,0
275001.18,225.11,0.04
275046.41,225.15,0.04
275091.63,225.21,0.06
275136.8,225.21,-5.82E-11
275181.96,225.17,-0.04
275227.2,225.27,0.1
275272.47,225.31,0.04
275317.85,225.46,0.15
275363.22,225.61,0.15
275408.67,225.81,0.2
275454.12,225.99,0.18
275499.6,226.24,0.25
275544.94,226.37,0.13
275590.35,226.62,0.25
275635.8,226.9,0.28
275681.17,227.05,0.15
275726.43,227.08,0.03
275771.78,227.23,0.15
275817.1,227.35,0.12
275862.42,227.59,0.24
275907.83,227.79,0.2
275953.2,227.96,0.17
275998.47,228.02,0.06
276043.73,228.15,0.13
276089.12,228.34,0.19
276134.49,228.46,0.12
276179.86,228.68,0.22
276225.25,228.86,0.18
276270.63,228.96,0.1
276316.04,229.16,0.2
276361.32,229.22,0.06
276406.59,229.29,0.07
276451.87,229.39,0.1
276497.2,229.57,0.18
276542.51,229.69,0.12
276587.85,229.88,0.19
276617.08,229.95,0.07
276617.57,229.95,0
276621.78,230.03,0.08
276667.17,230.2,0.17
276668.61,230.23,0.03
276674.84,230.35,0.12
276712.54,230.36,0.01
276757.91,230.46,0.1
276803.22,230.53,0.07
276848.57,230.62,0.09
276893.9,230.84,0.22
276939.34,231.09,0.25
276984.74,231.31,0.22
277030.13,231.5,0.19
277075.57,231.72,0.22
277120.93,231.86,0.14
277166.38,232.09,0.23
277211.75,232.26,0.17
277257.16,232.52,0.26
277302.55,232.73,0.21
277347.98,232.96,0.23
277393.32,233.1,0.14
277438.58,233.19,0.09
277483.81,233.24,0.05
277513.57,233.23,-0.01
277529.28,233.58,0.35
277537.19,232.24,-1.34
277574.72,233.82,1.58
277620.13,234.08,0.26
277665.3,234.09,0.01
277710.62,234.15,0.06
277755.68,234.03,-0.12
277801.03,234.26,0.23
277846.36,234.39,0.13
277878.36,233.78,-0.61
277891.64,234.48,0.7
277901.79,235.41,0.93
277937.03,234.73,-0.68
277948.65,234.76,0.03
277982.18,234.72,-0.04
278027.47,234.86,0.14
278072.84,235.02,0.16
278118.22,235.19,0.17
278163.49,235.29,0.1
278208.75,235.34,0.05
278243.55,235.45,0.11
278249.92,235.51,0.06
278254.17,235.54,0.03
278299.45,235.64,0.1
278344.77,235.77,0.13
278390.09,235.87,0.1
278435.34,235.92,0.05
278480.59,236.07,0.15
278525.99,236.23,0.16
278565.67,236.3,0.07
278610.88,236.47,0.17
278656.1,236.59,0.12
278701.45,236.75,0.16
278746.72,236.82,0.07
278791.96,236.9,0.08
278812.02,236.23,-0.67
278837.28,237.14,0.91
278882.58,237.29,0.15
278927.83,237.33,0.04
278973.07,237.41,0.08
279018.31,237.49,0.08
279063.62,237.63,0.14
279091.48,238.36,0.73
279108.98,237.9,-0.46
279154.43,238.16,0.26
279199.84,238.46,0.3
279245.26,238.74,0.28
279290.42,238.75,0.01
279335.73,238.81,0.06
279381,238.86,0.05
279421.53,238.96,0.1
279466.86,239.07,0.11
279491.26,239.56,0.49
279512.12,239.12,-0.44
279557.32,239.21,0.09
279594.84,239.33,0.12
279640.1,239.44,0.11
279675.89,239.65,0.21
279685.38,239.58,-0.07
279696.09,241.26,1.68
279717.92,239.77,-1.49
279763.23,239.94,0.17
279808.52,240.02,0.08
279853.82,240.13,0.11
279899.03,240.28,0.15
279912.49,238.15,-2.13
279919.79,236.99,-1.16
279944.27,240.33,3.34
279989.59,240.44,0.11
280034.81,240.52,0.08
280080.04,240.58,0.06
280125.3,240.65,0.07
280170.55,240.65,0
280190.34,240.44,-0.21
280215.95,240.84,0.4
280261.29,241,0.16
280306.61,241.05,0.05
280351.91,241.17,0.12
280397.16,241.27,0.1
280442.49,241.42,0.15
280470.35,241.37,-0.05
280515.65,241.51,0.14
280560.96,241.68,0.17
280606.27,241.8,0.12
280651.54,241.87,0.07
280696.87,241.97,0.1
280742.16,242.15,0.18
280787.44,242.25,0.1
280832.6,242.32,0.07
280878.02,242.56,0.24
280923.26,242.6,0.04
280968.64,242.78,0.18
281013.99,242.91,0.13
281059.36,243.08,0.17
281104.63,243.18,0.1
281149.97,243.31,0.13
281195.17,243.36,0.05
281240.5,243.51,0.15
281285.78,243.56,0.05
281331.06,243.62,0.06
281376.42,243.75,0.13
281421.81,243.91,0.16
281467.12,243.95,0.04
281512.39,244.05,0.1
281557.62,244.08,0.03
281597.83,244.16,0.08
281643.12,244.23,0.07
281688.47,244.4,0.17
281733.74,244.53,0.13
281779.03,244.68,0.15
281824.38,244.85,0.17
281869.77,245.06,0.21
281915.07,245.21,0.15
281960.37,245.31,0.1
282005.7,245.49,0.18
282051.04,245.62,0.13
282090.43,245.74,0.12
282097.15,245.65,-0.09
282104.6,245.56,-0.09
282106.92,245.58,0.02
282135.81,245.89,0.31
282177.04,246.44,0.55
282181.2,246.1,-0.34
282202.15,246.2,0.1
282247.48,246.29,0.09
282292.84,246.4,0.11
282338.17,246.53,0.13
282383.49,246.64,0.11
282428.8,246.74,0.1
282474.14,246.88,0.14
282519.49,247.06,0.18
282564.82,247.15,0.09
282610.14,247.27,0.12
282655.52,247.41,0.14
282700.85,247.55,0.14
282746.2,247.68,0.13
282791.55,247.81,0.13
282836.92,247.95,0.14
282882.3,248.13,0.18
282927.7,248.3,0.17
282973.04,248.44,0.14
283018.46,248.61,0.17
283046.81,248.76,0.15
283092.22,248.99,0.23
283137.55,249.08,0.09
283182.99,249.38,0.3
283215.91,249.5,0.12
283261.3,249.65,0.15
283306.71,249.81,0.16
283352.13,249.97,0.16
283397.49,250.1,0.13
283442.84,250.28,0.18
283488.24,250.46,0.18
283533.68,250.67,0.21
283578.99,250.78,0.11
283624.36,250.95,0.17
283669.71,251.07,0.12
283715.09,251.24,0.17
283760.35,251.34,0.1
283805.71,251.47,0.13
283851.07,251.56,0.09
283896.54,251.76,0.2
283941.86,251.87,0.11
283987.27,252,0.13
284032.65,252.14,0.14
284078.06,252.37,0.23
284123.32,252.43,0.06
284168.45,252.64,0.21
284213.72,252.67,0.03
284259.06,252.81,0.14
284285.62,250.44,-2.37
284304.35,252.95,2.51
284349.73,253.17,0.22
284395.04,253.33,0.16
284402.38,251.55,-1.78
284440.38,253.44,1.89
284485.8,253.65,0.21
284531.12,253.75,0.1
284576.46,253.92,0.17
284621.85,254.08,0.16
284667.19,254.12,0.04
284712.59,254.27,0.15
284757.94,254.42,0.15
284794.15,251.24,-3.18
284803.31,254.55,3.31
284812.07,256,1.45
284848.76,254.77,-1.23
284894.06,254.88,0.11
284939.35,254.97,0.09
284984.75,255.12,0.15
285030.16,255.31,0.19
285075.5,255.45,0.14
285120.87,255.63,0.18
285166.23,255.8,0.17
285202.14,255.34,-0.46
285211.61,256.02,0.68
285220.26,256.15,0.13
285256.9,256.15,0
285292.63,256.32,0.17
285337.98,256.5,0.18
285383.23,256.49,-0.01
285428.64,256.67,0.18
285465.79,256.82,0.15
285511.14,257.05,0.23
285556.42,257.29,0.24
285601.75,257.57,0.28
285639.24,257.65,0.08
285646.99,257.67,0.02
285692.28,257.82,0.15
285737.59,257.97,0.15
285776.21,257.65,-0.32
285782.86,258.07,0.42
285789.3,258.04,-0.03
285828.21,258.29,0.25
285873.58,258.55,0.26
285918.86,258.75,0.2
285964.16,258.89,0.14
286009.54,259.14,0.25
286054.84,259.41,0.27
286100.21,259.68,0.27
286145.62,259.95,0.27
286190.97,260.17,0.22
286236.33,260.44,0.27
286281.71,260.76,0.32
286326.96,260.98,0.22
286372.27,261.25,0.27
286417.62,261.5,0.25
286462.9,261.76,0.26
286508.17,262,0.24
286553.55,262.32,0.32
286598.93,262.62,0.3
286635.08,262.82,0.2
286680.3,263.06,0.24
286725.58,263.26,0.2
286770.89,263.51,0.25
286816.25,263.84,0.33
286861.56,264.12,0.28
286906.92,264.43,0.31
286952.29,264.79,0.36
286997.72,265.19,0.4
287043.02,265.47,0.28
287088.39,265.75,0.28
287133.69,266.1,0.35
287179.05,266.37,0.27
287224.38,266.57,0.2
287269.57,266.66,0.09
287314.94,266.93,0.27
287360.27,267.22,0.29
287405.67,267.59,0.37
287448.57,267.8,0.21
287451.07,267.87,0.07
287496.44,268.08,0.21
287516.37,268.1,0.02
287518.41,264.86,-3.24
287541.83,268.3,3.44
287548.24,268.32,0.02
287593.6,268.43,0.11
287638.98,268.53,0.1
287684.31,268.62,0.09
287729.63,268.76,0.14
287775.06,268.93,0.17
287820.44,269.07,0.14
287865.88,269.21,0.14
287911.4,269.4,0.19
287956.85,269.61,0.21
288002.23,269.73,0.12
288047.67,269.89,0.16
288093.26,270.14,0.25
288138.66,270.31,0.17
288184.18,270.51,0.2
288229.65,270.65,0.14
288275.12,270.79,0.14
288320.55,270.89,0.1
288365.92,271.06,0.17
288411.31,271.2,0.14
288456.82,271.39,0.19
288502.21,271.42,0.03
288547.61,271.52,0.1
288593,271.63,0.11
288638.47,271.76,0.13
288683.76,271.77,0.01
288729.12,271.86,0.09
288774.59,271.97,0.11
288802.88,270.46,-1.51
288813.53,272.13,1.67
288823.56,272.9,0.77
288859.08,272.36,-0.54
288904.54,272.48,0.12
288932.68,272.52,0.04
288978.12,272.63,0.11
289023.57,272.72,0.09
289068.99,272.85,0.13
289114.47,273,0.15
289159.87,273.07,0.07
289198.16,273.15,0.08
289205.3,273.2,0.05
289211.25,272.66,-0.54
289250.63,273.27,0.61
289296.04,273.36,0.09
289341.45,273.43,0.07
289384.44,273.54,0.11
289426.54,273.69,0.15
289471.97,273.77,0.08
289517.38,273.75,-0.02
289523.24,273.77,0.02
289566.42,273.93,0.16
289611.84,274.02,0.09
289657.25,274.1,0.08
289702.66,274.18,0.08
289748.25,274.42,0.24
289793.75,274.59,0.17
289806.17,276.79,2.2
289839.13,274.65,-2.14
289884.56,274.74,0.09
289929.92,274.79,0.05
289975.29,274.85,0.06
290020.83,275.03,0.18
290066.36,275.15,0.12
